teff,logg,mh,alpha,node
16000,3,0.2,0,10573
16000,3,0.5,0,11049
16000,3.5,-2.5,0,9622
16000,3.5,-2,0,9146
16000,3.5,-1.5,0,8670
16000,3.5,-1,0,8194
16000,3.5,-0.5,0,7718
16000,3.5,0,0,10098
16000,3.5,0.2,0,10574
16000,3.5,0.5,0,11050
16000,4,-2.5,0,9623
16000,4,-2,0,9147
16000,4,-1.5,0,8671
16000,4,-1,0,8195
16000,4,-0.5,0,7719
16000,4,0,0,10099
16000,4,0.2,0,10575
16000,4,0.5,0,11051
16000,4.5,-2.5,0,9624
16000,4.5,-2,0,9148
16000,4.5,-1.5,0,8672
16000,4.5,-1,0,8196
16000,4.5,-0.5,0,7720
16000,4.5,0,0,10100
16000,4.5,0.2,0,10576
16000,4.5,0.5,0,11052
16000,5,-2.5,0,9625
16000,5,-2,0,9149
16000,5,-1.5,0,8673
16000,5,-1,0,8197
16000,5,-0.5,0,7721
16000,5,0,0,10101
16000,5,0.2,0,10577
16000,5,0.5,0,11053
17000,2.5,-2.5,0,9626
17000,2.5,-2,0,9150
17000,2.5,-1.5,0,8674
17000,2.5,-1,0,8198
17000,2.5,-0.5,0,7722
17000,2.5,0,0,10102
17000,2.5,0.2,0,10578
17000,2.5,0.5,0,11054
17000,3,-2.5,0,9627
17000,3,-2,0,9151
17000,3,-1.5,0,8675
17000,3,-1,0,8199
17000,3,-0.5,0,7723
17000,3,0,0,10103
17000,3,0.2,0,10579
17000,3,0.5,0,11055
17000,3.5,-2.5,0,9628
17000,3.5,-2,0,9152
17000,3.5,-1.5,0,8676
17000,3.5,-1,0,8200
17000,3.5,-0.5,0,7724
17000,3.5,0,0,10104
17000,3.5,0.2,0,10580
17000,3.5,0.5,0,11056
17000,4,-2.5,0,9629
17000,4,-2,0,9153
17000,4,-1.5,0,8677
17000,4,-1,0,8201
17000,4,-0.5,0,7725
17000,4,0,0,10105
17000,4,0.2,0,10581
17000,4,0.5,0,11057
17000,4.5,-2.5,0,9630
17000,4.5,-2,0,9154
17000,4.5,-1.5,0,8678
17000,4.5,-1,0,8202
17000,4.5,-0.5,0,7726
17000,4.5,0,0,10106
17000,4.5,0.2,0,10582
17000,4.5,0.5,0,11058
17000,5,-2.5,0,9631
17000,5,-2,0,9155
17000,5,-1.5,0,8679
17000,5,-1,0,8203
17000,5,-0.5,0,7727
17000,5,0,0,10107
17000,5,0.2,0,10583
17000,5,0.5,0,11059
18000,2.5,-2.5,0,9632
18000,2.5,-2,0,9156
18000,2.5,-1.5,0,8680
18000,2.5,-1,0,8204
18000,2.5,-0.5,0,7728
18000,2.5,0,0,10108
18000,2.5,0.2,0,10584
18000,2.5,0.5,0,11060
18000,3,-2.5,0,9633
18000,3,-2,0,9157
18000,3,-1.5,0,8681
18000,3,-1,0,8205
18000,3,-0.5,0,7729
18000,3,0,0,10109
18000,3,0.2,0,10585
18000,3,0.5,0,11061
18000,3.5,-2.5,0,9634
18000,3.5,-2,0,9158
18000,3.5,-1.5,0,8682
18000,3.5,-1,0,8206
18000,3.5,-0.5,0,7730
18000,3.5,0,0,10110
18000,3.5,0.2,0,10586
18000,3.5,0.5,0,11062
18000,4,-2.5,0,9635
18000,4,-2,0,9159
18000,4,-1.5,0,8683
18000,4,-1,0,8207
18000,4,-0.5,0,7731
18000,4,0,0,10111
18000,4,0.2,0,10587
18000,4,0.5,0,11063
18000,4.5,-2.5,0,9636
18000,4.5,-2,0,9160
18000,4.5,-1.5,0,8684
18000,4.5,-1,0,8208
18000,4.5,-0.5,0,7732
18000,4.5,0,0,10112
18000,4.5,0.2,0,10588
18000,4.5,0.5,0,11064
18000,5,-2.5,0,9637
18000,5,-2,0,9161
18000,5,-1.5,0,8685
18000,5,-1,0,8209
18000,5,-0.5,0,7733
18000,5,0,0,10113
18000,5,0.2,0,10589
18000,5,0.5,0,11065
19000,2.5,-2.5,0,9638
19000,2.5,-2,0,9162
19000,2.5,-1.5,0,8686
19000,2.5,-1,0,8210
19000,2.5,-0.5,0,7734
19000,2.5,0,0,10114
19000,2.5,0.2,0,10590
19000,2.5,0.5,0,11066
19000,3,-2.5,0,9639
19000,3,-2,0,9163
19000,3,-1.5,0,8687
19000,3,-1,0,8211
19000,3,-0.5,0,7735
19000,3,0,0,10115
19000,3,0.2,0,10591
19000,3,0.5,0,11067
19000,3.5,-2.5,0,9640
19000,3.5,-2,0,9164
19000,3.5,-1.5,0,8688
19000,3.5,-1,0,8212
19000,3.5,-0.5,0,7736
19000,3.5,0,0,10116
19000,3.5,0.2,0,10592
19000,3.5,0.5,0,11068
19000,4,-2.5,0,9641
19000,4,-2,0,9165
19000,4,-1.5,0,8689
19000,4,-1,0,8213
19000,4,-0.5,0,7737
19000,4,0,0,10117
19000,4,0.2,0,10593
19000,4,0.5,0,11069
19000,4.5,-2.5,0,9642
19000,4.5,-2,0,9166
19000,4.5,-1.5,0,8690
19000,4.5,-1,0,8214
19000,4.5,-0.5,0,7738
19000,4.5,0,0,10118
19000,4.5,0.2,0,10594
19000,4.5,0.5,0,11070
19000,5,-2.5,0,9643
19000,5,-2,0,9167
19000,5,-1.5,0,8691
19000,5,-1,0,8215
19000,5,-0.5,0,7739
19000,5,0,0,10119
19000,5,0.2,0,10595
19000,5,0.5,0,11071
20000,3,-2.5,0,9644
20000,3,-2,0,9168
20000,3,-1.5,0,8692
20000,3,-1,0,8216
20000,3,-0.5,0,7740
20000,3,0,0,10120
20000,3,0.2,0,10596
20000,3,0.5,0,11072
20000,3.5,-2.5,0,9645
20000,3.5,-2,0,9169
20000,3.5,-1.5,0,8693
20000,3.5,-1,0,8217
20000,3.5,-0.5,0,7741
20000,3.5,0,0,10121
20000,3.5,0.2,0,10597
20000,3.5,0.5,0,11073
20000,4,-2.5,0,9646
20000,4,-2,0,9170
20000,4,-1.5,0,8694
20000,4,-1,0,8218
20000,4,-0.5,0,7742
20000,4,0,0,10122
20000,4,0.2,0,10598
20000,4,0.5,0,11074
20000,4.5,-2.5,0,9647
20000,4.5,-2,0,9171
20000,4.5,-1.5,0,8695
20000,4.5,-1,0,8219
20000,4.5,-0.5,0,7743
20000,4.5,0,0,10123
20000,4.5,0.2,0,10599
20000,4.5,0.5,0,11075
20000,5,-2.5,0,9648
20000,5,-2,0,9172
20000,5,-1.5,0,8696
20000,5,-1,0,8220
20000,5,-0.5,0,7744
20000,5,0,0,10124
20000,5,0.2,0,10600
20000,5,0.5,0,11076
21000,3,-2.5,0,9649
21000,3,-2,0,9173
21000,3,-1.5,0,8697
21000,3,-1,0,8221
21000,3,-0.5,0,7745
21000,3,0,0,10125
21000,3,0.2,0,10601
21000,3,0.5,0,11077
21000,3.5,-2.5,0,9650
21000,3.5,-2,0,9174
21000,3.5,-1.5,0,8698
21000,3.5,-1,0,8222
21000,3.5,-0.5,0,7746
21000,3.5,0,0,10126
21000,3.5,0.2,0,10602
21000,3.5,0.5,0,11078
21000,4,-2.5,0,9651
21000,4,-2,0,9175
21000,4,-1.5,0,8699
21000,4,-1,0,8223
21000,4,-0.5,0,7747
21000,4,0,0,10127
21000,4,0.2,0,10603
21000,4,0.5,0,11079
21000,4.5,-2.5,0,9652
21000,4.5,-2,0,9176
21000,4.5,-1.5,0,8700
21000,4.5,-1,0,8224
21000,4.5,-0.5,0,7748
21000,4.5,0,0,10128
21000,4.5,0.2,0,10604
21000,4.5,0.5,0,11080
21000,5,-2.5,0,9653
21000,5,-2,0,9177
21000,5,-1.5,0,8701
21000,5,-1,0,8225
21000,5,-0.5,0,7749
21000,5,0,0,10129
21000,5,0.2,0,10605
21000,5,0.5,0,11081
22000,3,-2.5,0,9654
22000,3,-2,0,9178
22000,3,-1.5,0,8702
22000,3,-1,0,8226
22000,3,-0.5,0,7750
22000,3,0,0,10130
22000,3,0.2,0,10606
22000,3,0.5,0,11082
22000,3.5,-2.5,0,9655
22000,3.5,-2,0,9179
22000,3.5,-1.5,0,8703
22000,3.5,-1,0,8227
22000,3.5,-0.5,0,7751
22000,3.5,0,0,10131
22000,3.5,0.2,0,10607
22000,3.5,0.5,0,11083
22000,4,-2.5,0,9656
22000,4,-2,0,9180
22000,4,-1.5,0,8704
22000,4,-1,0,8228
22000,4,-0.5,0,7752
22000,4,0,0,10132
22000,4,0.2,0,10608
22000,4,0.5,0,11084
22000,4.5,-2.5,0,9657
22000,4.5,-2,0,9181
22000,4.5,-1.5,0,8705
22000,4.5,-1,0,8229
22000,4.5,-0.5,0,7753
22000,4.5,0,0,10133
22000,4.5,0.2,0,10609
22000,4.5,0.5,0,11085
22000,5,-2.5,0,9658
22000,5,-2,0,9182
22000,5,-1.5,0,8706
22000,5,-1,0,8230
22000,5,-0.5,0,7754
22000,5,0,0,10134
22000,5,0.2,0,10610
22000,5,0.5,0,11086
23000,3,-2.5,0,9659
23000,3,-2,0,9183
23000,3,-1.5,0,8707
23000,3,-1,0,8231
23000,3,-0.5,0,7755
23000,3,0,0,10135
23000,3,0.2,0,10611
23000,3,0.5,0,11087
23000,3.5,-2.5,0,9660
23000,3.5,-2,0,9184
23000,3.5,-1.5,0,8708
23000,3.5,-1,0,8232
23000,3.5,-0.5,0,7756
23000,3.5,0,0,10136
23000,3.5,0.2,0,10612
23000,3.5,0.5,0,11088
23000,4,-2.5,0,9661
23000,4,-2,0,9185
23000,4,-1.5,0,8709
23000,4,-1,0,8233
23000,4,-0.5,0,7757
23000,4,0,0,10137
23000,4,0.2,0,10613
23000,4,0.5,0,11089
23000,4.5,-2.5,0,9662
23000,4.5,-2,0,9186
23000,4.5,-1.5,0,8710
23000,4.5,-1,0,8234
23000,4.5,-0.5,0,7758
23000,4.5,0,0,10138
23000,4.5,0.2,0,10614
23000,4.5,0.5,0,11090
23000,5,-2.5,0,9663
23000,5,-2,0,9187
23000,5,-1.5,0,8711
23000,5,-1,0,8235
23000,5,-0.5,0,7759
23000,5,0,0,10139
23000,5,0.2,0,10615
23000,5,0.5,0,11091
24000,3,-2.5,0,9664
24000,3,-2,0,9188
24000,3,-1.5,0,8712
24000,3,-1,0,8236
24000,3,-0.5,0,7760
24000,3,0,0,10140
24000,3,0.2,0,10616
24000,3,0.5,0,11092
24000,3.5,-2.5,0,9665
24000,3.5,-2,0,9189
24000,3.5,-1.5,0,8713
24000,3.5,-1,0,8237
24000,3.5,-0.5,0,7761
24000,3.5,0,0,10141
24000,3.5,0.2,0,10617
24000,3.5,0.5,0,11093
24000,4,-2.5,0,9666
24000,4,-2,0,9190
24000,4,-1.5,0,8714
24000,4,-1,0,8238
24000,4,-0.5,0,7762
24000,4,0,0,10142
24000,4,0.2,0,10618
24000,4,0.5,0,11094
24000,4.5,-2.5,0,9667
24000,4.5,-2,0,9191
24000,4.5,-1.5,0,8715
24000,4.5,-1,0,8239
24000,4.5,-0.5,0,7763
24000,4.5,0,0,10143
24000,4.5,0.2,0,10619
24000,4.5,0.5,0,11095
24000,5,-2.5,0,9668
24000,5,-2,0,9192
24000,5,-1.5,0,8716
24000,5,-1,0,8240
24000,5,-0.5,0,7764
24000,5,0,0,10144
24000,5,0.2,0,10620
24000,5,0.5,0,11096
25000,3,-2.5,0,9669
25000,3,-2,0,9193
25000,3,-1.5,0,8717
25000,3,-1,0,8241
25000,3,-0.5,0,7765
25000,3,0,0,10145
25000,3,0.2,0,10621
25000,3,0.5,0,11097
25000,3.5,-2.5,0,9670
25000,3.5,-2,0,9194
25000,3.5,-1.5,0,8718
25000,3.5,-1,0,8242
25000,3.5,-0.5,0,7766
25000,3.5,0,0,10146
25000,3.5,0.2,0,10622
25000,3.5,0.5,0,11098
25000,4,-2.5,0,9671
25000,4,-2,0,9195
25000,4,-1.5,0,8719
25000,4,-1,0,8243
25000,4,-0.5,0,7767
25000,4,0,0,10147
25000,4,0.2,0,10623
25000,4,0.5,0,11099
25000,4.5,-2.5,0,9672
25000,4.5,-2,0,9196
25000,4.5,-1.5,0,8720
25000,4.5,-1,0,8244
25000,4.5,-0.5,0,7768
25000,4.5,0,0,10148
25000,4.5,0.2,0,10624
25000,4.5,0.5,0,11100
25000,5,-2.5,0,9673
25000,5,-2,0,9197
25000,5,-1.5,0,8721
25000,5,-1,0,8245
25000,5,-0.5,0,7769
25000,5,0,0,10149
25000,5,0.2,0,10625
25000,5,0.5,0,11101
26000,3,-2.5,0,9674
26000,3,-2,0,9198
26000,3,-1.5,0,8722
26000,3,-1,0,8246
26000,3,-0.5,0,7770
26000,3,0,0,10150
26000,3,0.2,0,10626
26000,3,0.5,0,11102
26000,3.5,-2.5,0,9675
26000,3.5,-2,0,9199
26000,3.5,-1.5,0,8723
26000,3.5,-1,0,8247
26000,3.5,-0.5,0,7771
26000,3.5,0,0,10151
26000,3.5,0.2,0,10627
26000,3.5,0.5,0,11103
26000,4,-2.5,0,9676
26000,4,-2,0,9200
26000,4,-1.5,0,8724
26000,4,-1,0,8248
26000,4,-0.5,0,7772
26000,4,0,0,10152
26000,4,0.2,0,10628
26000,4,0.5,0,11104
26000,4.5,-2.5,0,9677
26000,4.5,-2,0,9201
26000,4.5,-1.5,0,8725
26000,4.5,-1,0,8249
26000,4.5,-0.5,0,7773
26000,4.5,0,0,10153
26000,4.5,0.2,0,10629
26000,4.5,0.5,0,11105
26000,5,-2.5,0,9678
26000,5,-2,0,9202
26000,5,-1.5,0,8726
26000,5,-1,0,8250
26000,5,-0.5,0,7774
26000,5,0,0,10154
26000,5,0.2,0,10630
26000,5,0.5,0,11106
27000,3.5,-2.5,0,9679
27000,3.5,-2,0,9203
27000,3.5,-1.5,0,8727
27000,3.5,-1,0,8251
27000,3.5,-0.5,0,7775
27000,3.5,0,0,10155
27000,3.5,0.2,0,10631
27000,3.5,0.5,0,11107
27000,4,-2.5,0,9680
27000,4,-2,0,9204
27000,4,-1.5,0,8728
27000,4,-1,0,8252
27000,4,-0.5,0,7776
27000,4,0,0,10156
27000,4,0.2,0,10632
27000,4,0.5,0,11108
27000,4.5,-2.5,0,9681
27000,4.5,-2,0,9205
27000,4.5,-1.5,0,8729
27000,4.5,-1,0,8253
27000,4.5,-0.5,0,7777
27000,4.5,0,0,10157
27000,4.5,0.2,0,10633
27000,4.5,0.5,0,11109
27000,5,-2.5,0,9682
27000,5,-2,0,9206
27000,5,-1.5,0,8730
27000,5,-1,0,8254
27000,5,-0.5,0,7778
27000,5,0,0,10158
27000,5,0.2,0,10634
27000,5,0.5,0,11110
28000,3.5,-2.5,0,9683
28000,3.5,-2,0,9207
28000,3.5,-1.5,0,8731
28000,3.5,-1,0,8255
28000,3.5,-0.5,0,7779
28000,3.5,0,0,10159
28000,3.5,0.2,0,10635
28000,3.5,0.5,0,11111
28000,4,-2.5,0,9684
28000,4,-2,0,9208
28000,4,-1.5,0,8732
28000,4,-1,0,8256
28000,4,-0.5,0,7780
28000,4,0,0,10160
28000,4,0.2,0,10636
28000,4,0.5,0,11112
28000,4.5,-2.5,0,9685
28000,4.5,-2,0,9209
28000,4.5,-1.5,0,8733
28000,4.5,-1,0,8257
28000,4.5,-0.5,0,7781
28000,4.5,0,0,10161
28000,4.5,0.2,0,10637
28000,4.5,0.5,0,11113
28000,5,-2.5,0,9686
28000,5,-2,0,9210
28000,5,-1.5,0,8734
28000,5,-1,0,8258
28000,5,-0.5,0,7782
28000,5,0,0,10162
28000,5,0.2,0,10638
28000,5,0.5,0,11114
29000,3.5,-2.5,0,9687
29000,3.5,-2,0,9211
29000,3.5,-1.5,0,8735
29000,3.5,-1,0,8259
29000,3.5,-0.5,0,7783
29000,3.5,0,0,10163
29000,3.5,0.2,0,10639
29000,3.5,0.5,0,11115
29000,4,-2.5,0,9688
29000,4,-2,0,9212
29000,4,-1.5,0,8736
29000,4,-1,0,8260
29000,4,-0.5,0,7784
29000,4,0,0,10164
29000,4,0.2,0,10640
29000,4,0.5,0,11116
29000,4.5,-2.5,0,9689
29000,4.5,-2,0,9213
29000,4.5,-1.5,0,8737
29000,4.5,-1,0,8261
29000,4.5,-0.5,0,7785
29000,4.5,0,0,10165
29000,4.5,0.2,0,10641
29000,4.5,0.5,0,11117
29000,5,-2.5,0,9690
29000,5,-2,0,9214
29000,5,-1.5,0,8738
29000,5,-1,0,8262
29000,5,-0.5,0,7786
29000,5,0,0,10166
29000,5,0.2,0,10642
29000,5,0.5,0,11118
30000,3.5,-2.5,0,9691
30000,3.5,-2,0,9215
30000,3.5,-1.5,0,8739
30000,3.5,-1,0,8263
30000,3.5,-0.5,0,7787
30000,3.5,0,0,10167
30000,3.5,0.2,0,10643
30000,3.5,0.5,0,11119
30000,4,-2.5,0,9692
30000,4,-2,0,9216
30000,4,-1.5,0,8740
30000,4,-1,0,8264
30000,4,-0.5,0,7788
30000,4,0,0,10168
30000,4,0.2,0,10644
30000,4,0.5,0,11120
30000,4.5,-2.5,0,9693
30000,4.5,-2,0,9217
30000,4.5,-1.5,0,8741
30000,4.5,-1,0,8265
30000,4.5,-0.5,0,7789
30000,4.5,0,0,10169
30000,4.5,0.2,0,10645
30000,4.5,0.5,0,11121
30000,5,-2.5,0,9694
30000,5,-2,0,9218
30000,5,-1.5,0,8742
30000,5,-1,0,8266
30000,5,-0.5,0,7790
30000,5,0,0,10170
30000,5,0.2,0,10646
30000,5,0.5,0,11122
31000,3.5,-2.5,0,9695
31000,3.5,-2,0,9219
31000,3.5,-1.5,0,8743
31000,3.5,-1,0,8267
31000,3.5,-0.5,0,7791
31000,3.5,0,0,10171
31000,3.5,0.2,0,10647
31000,3.5,0.5,0,11123
31000,4,-2.5,0,9696
31000,4,-2,0,9220
31000,4,-1.5,0,8744
31000,4,-1,0,8268
31000,4,-0.5,0,7792
31000,4,0,0,10172
31000,4,0.2,0,10648
31000,4,0.5,0,11124
31000,4.5,-2.5,0,9697
31000,4.5,-2,0,9221
31000,4.5,-1.5,0,8745
31000,4.5,-1,0,8269
31000,4.5,-0.5,0,7793
31000,4.5,0,0,10173
31000,4.5,0.2,0,10649
31000,4.5,0.5,0,11125
31000,5,-2.5,0,9698
31000,5,-2,0,9222
31000,5,-1.5,0,8746
31000,5,-1,0,8270
31000,5,-0.5,0,7794
31000,5,0,0,10174
31000,5,0.2,0,10650
31000,5,0.5,0,11126
32000,4,-2.5,0,9699
32000,4,-2,0,9223
32000,4,-1.5,0,8747
32000,4,-1,0,8271
32000,4,-0.5,0,7795
32000,4,0,0,10175
32000,4,0.2,0,10651
32000,4,0.5,0,11127
32000,4.5,-2.5,0,9700
32000,4.5,-2,0,9224
32000,4.5,-1.5,0,8748
32000,4.5,-1,0,8272
32000,4.5,-0.5,0,7796
32000,4.5,0,0,10176
32000,4.5,0.2,0,10652
32000,4.5,0.5,0,11128
32000,5,-2.5,0,9701
32000,5,-2,0,9225
32000,5,-1.5,0,8749
32000,5,-1,0,8273
32000,5,-0.5,0,7797
32000,5,0,0,10177
32000,5,0.2,0,10653
32000,5,0.5,0,11129
33000,4,-2.5,0,9702
33000,4,-2,0,9226
33000,4,-1.5,0,8750
33000,4,-1,0,8274
33000,4,-0.5,0,7798
33000,4,0,0,10178
33000,4,0.2,0,10654
33000,4,0.5,0,11130
33000,4.5,-2.5,0,9703
33000,4.5,-2,0,9227
33000,4.5,-1.5,0,8751
33000,4.5,-1,0,8275
33000,4.5,-0.5,0,7799
33000,4.5,0,0,10179
33000,4.5,0.2,0,10655
33000,4.5,0.5,0,11131
33000,5,-2.5,0,9704
33000,5,-2,0,9228
33000,5,-1.5,0,8752
33000,5,-1,0,8276
33000,5,-0.5,0,7800
33000,5,0,0,10180
33000,5,0.2,0,10656
33000,5,0.5,0,11132
34000,4,-2.5,0,9705
34000,4,-2,0,9229
34000,4,-1.5,0,8753
34000,4,-1,0,8277
34000,4,-0.5,0,7801
34000,4,0,0,10181
34000,4,0.2,0,10657
34000,4,0.5,0,11133
34000,4.5,-2.5,0,9706
34000,4.5,-2,0,9230
34000,4.5,-1.5,0,8754
34000,4.5,-1,0,8278
34000,4.5,-0.5,0,7802
34000,4.5,0,0,10182
34000,4.5,0.2,0,10658
34000,4.5,0.5,0,11134
34000,5,-2.5,0,9707
34000,5,-2,0,9231
34000,5,-1.5,0,8755
34000,5,-1,0,8279
34000,5,-0.5,0,7803
34000,5,0,0,10183
34000,5,0.2,0,10659
34000,5,0.5,0,11135
35000,4,-2.5,0,9708
35000,4,-2,0,9232
35000,4,-1.5,0,8756
35000,4,-1,0,8280
35000,4,-0.5,0,7804
35000,4,0,0,10184
35000,4,0.2,0,10660
35000,4,0.5,0,11136
35000,4.5,-2.5,0,9709
35000,4.5,-2,0,9233
35000,4.5,-1.5,0,8757
35000,4.5,-1,0,8281
35000,4.5,-0.5,0,7805
35000,4.5,0,0,10185
35000,4.5,0.2,0,10661
35000,4.5,0.5,0,11137
35000,5,-2.5,0,9710
35000,5,-2,0,9234
35000,5,-1.5,0,8758
35000,5,-1,0,8282
35000,5,-0.5,0,7806
35000,5,0,0,10186
35000,5,0.2,0,10662
35000,5,0.5,0,11138
36000,4,-2.5,0,9722
36000,4,-2,0,9246
36000,4,-1.5,0,8770
36000,4,-1,0,8294
36000,4,-0.5,0,7818
36000,4,0,0,10198
36000,4,0.2,0,10674
36000,4,0.5,0,11150
36000,4.5,-2.5,0,9723
36000,4.5,-2,0,9247
36000,4.5,-1.5,0,8771
36000,4.5,-1,0,8295
36000,4.5,-0.5,0,7819
36000,4.5,0,0,10199
36000,4.5,0.2,0,10675
36000,4.5,0.5,0,11151
36000,5,-2.5,0,9724
36000,5,-2,0,9248
36000,5,-1.5,0,8772
36000,5,-1,0,8296
36000,5,-0.5,0,7820
36000,5,0,0,10200
36000,5,0.2,0,10676
36000,5,0.5,0,11152
37000,4,-2.5,0,9725
37000,4,-2,0,9249
37000,4,-1.5,0,8773
37000,4,-1,0,8297
37000,4,-0.5,0,7821
37000,4,0,0,10201
37000,4,0.2,0,10677
37000,4,0.5,0,11153
37000,4.5,-2.5,0,9726
37000,4.5,-2,0,9250
37000,4.5,-1.5,0,8774
37000,4.5,-1,0,8298
37000,4.5,-0.5,0,7822
37000,4.5,0,0,10202
37000,4.5,0.2,0,10678
37000,4.5,0.5,0,11154
37000,5,-2.5,0,9727
37000,5,-2,0,9251
37000,5,-1.5,0,8775
37000,5,-1,0,8299
37000,5,-0.5,0,7823
37000,5,0,0,10203
37000,5,0.2,0,10679
37000,5,0.5,0,11155
38000,4,-2.5,0,9739
38000,4,-2,0,9263
38000,4,-1.5,0,8787
38000,4,-1,0,8311
38000,4,-0.5,0,7835
38000,4,0,0,10215
38000,4,0.2,0,10691
38000,4,0.5,0,11167
38000,4.5,-2.5,0,9740
38000,4.5,-2,0,9264
38000,4.5,-1.5,0,8788
38000,4.5,-1,0,8312
38000,4.5,-0.5,0,7836
38000,4.5,0,0,10216
38000,4.5,0.2,0,10692
38000,4.5,0.5,0,11168
38000,5,-2.5,0,9741
38000,5,-2,0,9265
38000,5,-1.5,0,8789
38000,5,-1,0,8313
38000,5,-0.5,0,7837
38000,5,0,0,10217
38000,5,0.2,0,10693
38000,5,0.5,0,11169
39000,4,-2.5,0,9742
39000,4,-2,0,9266
39000,4,-1.5,0,8790
39000,4,-1,0,8314
39000,4,-0.5,0,7838
39000,4,0,0,10218
39000,4,0.2,0,10694
39000,4,0.5,0,11170
39000,4.5,-2.5,0,9743
39000,4.5,-2,0,9267
39000,4.5,-1.5,0,8791
39000,4.5,-1,0,8315
39000,4.5,-0.5,0,7839
39000,4.5,0,0,10219
39000,4.5,0.2,0,10695
39000,4.5,0.5,0,11171
39000,5,-2.5,0,9744
39000,5,-2,0,9268
39000,5,-1.5,0,8792
39000,5,-1,0,8316
39000,5,-0.5,0,7840
39000,5,0,0,10220
39000,5,0.2,0,10696
39000,5,0.5,0,11172
40000,4.5,-2.5,0,9745
40000,4.5,-2,0,9269
40000,4.5,-1.5,0,8793
40000,4.5,-1,0,8317
40000,4.5,-0.5,0,7841
40000,4.5,0,0,10221
40000,4.5,0.2,0,10697
40000,4.5,0.5,0,11173
40000,5,-2.5,0,9746
40000,5,-2,0,9270
40000,5,-1.5,0,8794
40000,5,-1,0,8318
40000,5,-0.5,0,7842
40000,5,0,0,10222
40000,5,0.2,0,10698
40000,5,0.5,0,11174
41000,4.5,-2.5,0,9758
41000,4.5,-2,0,9282
41000,4.5,-1.5,0,8806
41000,4.5,-1,0,8330
41000,4.5,-0.5,0,7854
41000,4.5,0,0,10234
41000,4.5,0.2,0,10710
41000,4.5,0.5,0,11186
41000,5,-2.5,0,9759
41000,5,-2,0,9283
41000,5,-1.5,0,8807
41000,5,-1,0,8331
41000,5,-0.5,0,7855
41000,5,0,0,10235
41000,5,0.2,0,10711
41000,5,0.5,0,11187
42000,4.5,-2.5,0,9760
42000,4.5,-2,0,9284
42000,4.5,-1.5,0,8808
42000,4.5,-1,0,8332
42000,4.5,-0.5,0,7856
42000,4.5,0,0,10236
42000,4.5,0.2,0,10712
42000,4.5,0.5,0,11188
42000,5,-2.5,0,9761
42000,5,-2,0,9285
42000,5,-1.5,0,8809
42000,5,-1,0,8333
42000,5,-0.5,0,7857
42000,5,0,0,10237
42000,5,0.2,0,10713
42000,5,0.5,0,11189
43000,4.5,-2.5,0,9773
43000,4.5,-2,0,9297
43000,4.5,-1.5,0,8821
43000,4.5,-1,0,8345
43000,4.5,-0.5,0,7869
43000,4.5,0,0,10249
43000,4.5,0.2,0,10725
43000,4.5,0.5,0,11201
43000,5,-2.5,0,9774
43000,5,-2,0,9298
43000,5,-1.5,0,8822
43000,5,-1,0,8346
43000,5,-0.5,0,7870
43000,5,0,0,10250
43000,5,0.2,0,10726
43000,5,0.5,0,11202
44000,4.5,-2.5,0,9775
44000,4.5,-2,0,9299
44000,4.5,-1.5,0,8823
44000,4.5,-1,0,8347
44000,4.5,-0.5,0,7871
44000,4.5,0,0,10251
44000,4.5,0.2,0,10727
44000,4.5,0.5,0,11203
44000,5,-2.5,0,9776
44000,5,-2,0,9300
44000,5,-1.5,0,8824
44000,5,-1,0,8348
44000,5,-0.5,0,7872
44000,5,0,0,10252
44000,5,0.2,0,10728
44000,5,0.5,0,11204
45000,4.5,-2.5,0,9777
45000,4.5,-2,0,9301
45000,4.5,-1.5,0,8825
45000,4.5,-1,0,8349
45000,4.5,-0.5,0,7873
45000,4.5,0,0,10253
45000,4.5,0.2,0,10729
45000,4.5,0.5,0,11205
45000,5,-2.5,0,9778
45000,5,-2,0,9302
45000,5,-1.5,0,8826
45000,5,-1,0,8350
45000,5,-0.5,0,7874
45000,5,0,0,10254
45000,5,0.2,0,10730
45000,5,0.5,0,11206
46000,4.5,-2.5,0,9790
46000,4.5,-2,0,9314
46000,4.5,-1.5,0,8838
46000,4.5,-1,0,8362
46000,4.5,-0.5,0,7886
46000,4.5,0,0,10266
46000,4.5,0.2,0,10742
46000,4.5,0.5,0,11218
46000,5,-2.5,0,9791
46000,5,-2,0,9315
46000,5,-1.5,0,8839
46000,5,-1,0,8363
46000,5,-0.5,0,7887
46000,5,0,0,10267
46000,5,0.2,0,10743
46000,5,0.5,0,11219
47000,4.5,-2.5,0,9792
47000,4.5,-2,0,9316
47000,4.5,-1.5,0,8840
47000,4.5,-1,0,8364
47000,4.5,-0.5,0,7888
47000,4.5,0,0,10268
47000,4.5,0.2,0,10744
47000,4.5,0.5,0,11220
47000,5,-2.5,0,9793
47000,5,-2,0,9317
47000,5,-1.5,0,8841
47000,5,-1,0,8365
47000,5,-0.5,0,7889
47000,5,0,0,10269
47000,5,0.2,0,10745
47000,5,0.5,0,11221
48000,4.5,-2.5,0,9805
48000,4.5,-2,0,9329
48000,4.5,-1.5,0,8853
48000,4.5,-1,0,8377
48000,4.5,-0.5,0,7901
48000,4.5,0,0,10281
48000,4.5,0.2,0,10757
48000,4.5,0.5,0,11233
48000,5,-2.5,0,9806
